date,title,album,lyricist,hungama_id,provider,genre,actor_list,language,singers,shortUrl,keywords
2016,Thalli Pogathey,Achcham Yenbadhu Madamaiyada,{'Thamarai'},17240383,hungama,,"{'Aparna Narayanan', 'Aaryan Dinesh Kanagaratnam', 'Sid Sriram'}",Tamil,"{'Aparna Narayanan', 'Aaryan Dinesh Kanagaratnam', 'Sid Sriram'}",https://www.hungama.com/song/thalli-pogathey/17240383/,"{'Thamarai', 'Aaryan Dinesh Kanagaratnam', 'Thalli Pogathey', 'Aparna Narayanan', 'Achcham Yenbadhu Madamaiyada', 'Sid Sriram'}"
2014,Naan Nee,Madras,{'Uma Devi'},2534210,hungama,,"{'Shakthisree', 'Dheekshitha'}",Tamil,"{'Shakthisree', 'Dheekshitha'}",https://www.hungama.com/song/naan-nee/2534210/,"{'Naan Nee', 'Uma Devi', 'Shakthisree', 'Dheekshitha', 'Madras'}"
2014,Nenjukulle Nee,Vadacurry,{'Ponraj'},2502579,hungama,,"{'Vijay Prakash', 'Ajesh', 'Diwakar'}",Tamil,"{'Vijay Prakash', 'Ajesh', 'Diwakar'}",https://www.hungama.com/song/nenjukulle-nee/2502579/,"{'Ajesh', 'Ponraj', 'Diwakar', 'Vadacurry', 'Nenjukulle Nee', 'Vijay Prakash'}"
2003,Yeh Jo Halka Halka,Top 10 Sufi by Nusrat Fateh Ali Khan,{'Nusrat Fateh Ali Khan'},2700888,hungama,,{'Nusrat Fateh Ali Khan'},Hindi,{'Nusrat Fateh Ali Khan'},https://www.hungama.com/song/yeh-jo-halka-halka/2700888/,"{'Top 10 Sufi by Nusrat Fateh Ali Khan', 'Yeh Jo Halka Halka', 'Nusrat Fateh Ali Khan'}"
2012,Chhaap Tilak Sab Chheeni,Tujhsa Koi Nahi (Nusrat Vol.1),{'Nusrat Fateh Ali Khan'},2553445,hungama,,{'Nusrat Fateh Ali Khan'},Hindi,{'Nusrat Fateh Ali Khan'},https://www.hungama.com/song/chhaap-tilak-sab-chheeni/2553445/,"{'Tujhsa Koi Nahi (Nusrat Vol.1)', 'Chhaap Tilak Sab Chheeni', 'Nusrat Fateh Ali Khan'}"
2012,Gham Hai Ya Khushi Hai Tu,Bewafa Se Bhi Pyar Hota Hai (Nusrat Mp3 Vol. 4),{'Nusrat Fateh Ali Khan'},2207537,hungama,,{'Nusrat Fateh Ali Khan'},Hindi,{'Nusrat Fateh Ali Khan'},https://www.hungama.com/song/gham-hai-ya-khushi-hai-tu/2207537/,"{'Bewafa Se Bhi Pyar Hota Hai (Nusrat Mp3 Vol. 4)', 'Nusrat Fateh Ali Khan', 'Gham Hai Ya Khushi Hai Tu'}"
2016,Gajanan,Gajanan,{'Manoj Muntashir'},21120803,hungama,,{'Sukhwinder Singh'},Hindi,{'Sukhwinder Singh'},https://www.hungama.com/song/gajanan/21120803/,"{'Manoj Muntashir', 'Sukhwinder Singh', 'Gajanan'}"
1999,Aarti,Vaastav,{'Sameer'},288103,hungama,,{'Ravindra Sathe'},Hindi,{'Ravindra Sathe'},https://www.hungama.com/song/aarti/288103/,"{'Aarti', 'Vaastav', 'Ravindra Sathe', 'Sameer'}"
1981,Ganpati Bappa Moriya (Deva Ho Deva),Humse Badhkar Kaun,{'Rawinder Rawal'},1848618,hungama,,"{'Shailendra Singh', 'Sapan Chakraborty', 'Bhupinder Singh', 'Asha Bhosle', 'Mohammed Rafi'}",Hindi,"{'Shailendra Singh', 'Sapan Chakraborty', 'Bhupinder Singh', 'Asha Bhosle', 'Mohammed Rafi'}",https://www.hungama.com/song/ganpati-bappa-moriya-%28deva-ho-deva%29/1848618/,"{'Rawinder Rawal', 'Humse Badhkar Kaun', 'Bhupinder Singh', 'Asha Bhosle', 'Ganpati Bappa Moriya (Deva Ho Deva)', 'Shailendra Singh', 'Sapan Chakraborty', 'Mohammed Rafi'}"
2015,Hey Ganaraya,ABCD 2,{'Mayur Puri'},6787015,hungama,,{'Divya Kumar'},Hindi,{'Divya Kumar'},https://www.hungama.com/song/hey-ganaraya/6787015/,"{'Divya Kumar', 'Hey Ganaraya', 'Mayur Puri', 'ABCD 2'}"
1983,Ganpati Bappa Morya,Dard Ka Rishta,{'Anand Bakshi'},1853289,hungama,,{'Hariharan'},Hindi,{'Hariharan'},https://www.hungama.com/song/ganpati-bappa-morya/1853289/,"{'Ganpati Bappa Morya', 'Dard Ka Rishta', 'Anand Bakshi', 'Hariharan'}"
1956,Jata Kahan Hai Diwane,C.I.D.,{'Majrooh Sultanpuri'},2143195,hungama,Soundtrack,{'Geeta Dutt'},Hindi,{'Geeta Dutt'},https://www.hungama.com/song/jata-kahan-hai-diwane/2143195/,"{'Geeta Dutt', 'Jata Kahan Hai Diwane', 'Majrooh Sultanpuri', 'C.I.D.'}"
1956,Ae Dil Mujhe Bata De,Bhai Bhai (1956),{'Rajendra Krishan'},1853173,hungama,Soundtrack,{'Geeta Dutt'},Hindi,{'Geeta Dutt'},https://www.hungama.com/song/ae-dil-mujhe-bata-de/1853173/,"{'Geeta Dutt', 'Bhai Bhai (1956)', 'Ae Dil Mujhe Bata De', 'Rajendra Krishan'}"
1954,Yeh Lo Main Haari Piya,Aar Paar (1954),{'Majrooh Sultanpuri'},2093135,hungama,Soundtrack,{'Geeta Dutt'},Hindi,{'Geeta Dutt'},https://www.hungama.com/song/yeh-lo-main-haari-piya/2093135/,"{'Geeta Dutt', 'Majrooh Sultanpuri', 'Aar Paar (1954)', 'Yeh Lo Main Haari Piya'}"
1957,Yeh Raah Badi Mushkil Hai,Gateway Of India,{'Rajendra Krishan'},1952124,hungama,Soundtrack,{'Geeta Dutt'},Hindi,{'Geeta Dutt'},https://www.hungama.com/song/yeh-raah-badi-mushkil-hai/1952124/,"{'Geeta Dutt', 'Yeh Raah Badi Mushkil Hai', 'Gateway Of India', 'Rajendra Krishan'}"
1958,O Babu O Laila Mausam Dekho Chala,Dilli Ka Thug,{'Majrooh Sultanpuri'},1845144,hungama,Soundtrack,{'Geeta Dutt'},Hindi,{'Geeta Dutt'},https://www.hungama.com/song/o-babu-o-laila-mausam-dekho-chala/1845144/,"{'O Babu O Laila Mausam Dekho Chala', 'Geeta Dutt', 'Majrooh Sultanpuri', 'Dilli Ka Thug'}"
1963,Ding Dong Ding Dong Ding Lala,Grihasthi,{'Shakeel Badayuni'},1952495,hungama,Soundtrack,{'Geeta Dutt'},Hindi,{'Geeta Dutt'},https://www.hungama.com/song/ding-dong-ding-dong-ding-lala/1952495/,"{'Shakeel Badayuni', 'Geeta Dutt', 'Ding Dong Ding Dong Ding Lala', 'Grihasthi'}"
1958,Do Chamakti Ankhon Mein,Detective,{'Shailendra'},1844596,hungama,Soundtrack,{'Geeta Dutt'},Hindi,{'Geeta Dutt'},https://www.hungama.com/song/do-chamakti-ankhon-mein/1844596/,"{'Do Chamakti Ankhon Mein', 'Geeta Dutt', 'Detective', 'Shailendra'}"
1952,Dekho Jadoo Bhare More Nain,Aasman,{'Prem Dhawan'},2138281,hungama,Soundtrack,{'Geeta Dutt'},Hindi,{'Geeta Dutt'},https://www.hungama.com/song/dekho-jadoo-bhare-more-nain/2138281/,"{'Geeta Dutt', 'Aasman', 'Prem Dhawan', 'Dekho Jadoo Bhare More Nain'}"
1955,Neele Aasmani,Mr. And Mrs. 55,{'Majrooh Sultanpuri'},1850434,hungama,Soundtrack,{'Geeta Dutt'},Hindi,{'Geeta Dutt'},https://www.hungama.com/song/neele-aasmani/1850434/,"{'Geeta Dutt', 'Mr. And Mrs. 55', 'Majrooh Sultanpuri', 'Neele Aasmani'}"
1955,Dil De Dala Nazrana,Musafir Khana,{'Majrooh Sultanpuri'},2144476,hungama,Soundtrack,{'Geeta Dutt'},Hindi,{'Geeta Dutt'},https://www.hungama.com/song/dil-de-dala-nazrana/2144476/,"{'Dil De Dala Nazrana', 'Geeta Dutt', 'Majrooh Sultanpuri', 'Musafir Khana'}"
1956,Jab Badal Lahraya,Chhoo Mantar,{'Jan Nissar Akhtar'},1848257,hungama,Soundtrack,{'Geeta Dutt'},Hindi,{'Geeta Dutt'},https://www.hungama.com/song/jab-badal-lahraya/1848257/,"{'Jab Badal Lahraya', 'Geeta Dutt', 'Chhoo Mantar', 'Jan Nissar Akhtar'}"
1958,Thahro Zarasi Der To,Savera,{'Prem Dhawan'},2134879,hungama,Soundtrack,{'Geeta Dutt'},Hindi,{'Geeta Dutt'},https://www.hungama.com/song/thahro-zarasi-der-to/2134879/,"{'Geeta Dutt', 'Prem Dhawan', 'Savera', 'Thahro Zarasi Der To'}"
2010,Ghallu Ghallenutha,Mylari,{'Kaviraj'},1449267,hungama,Soundtrack,{'S. P. Balasubrahmanyam'},Kannada,{'S. P. Balasubrahmanyam'},https://www.hungama.com/song/ghallu-ghallenutha/1449267/,"{'Kaviraj', 'S. P. Balasubrahmanyam', 'Mylari', 'Ghallu Ghallenutha'}"
2001,Nungona Baa,Circle Inspector,{'Hamsalekha'},404882,hungama,Soundtrack,{'S. P. Balasubrahmanyam'},Kannada,{'S. P. Balasubrahmanyam'},https://www.hungama.com/song/nungona-baa/404882/,"{'Nungona Baa', 'Circle Inspector', 'Hamsalekha', 'S. P. Balasubrahmanyam'}"
2000,Mysore Seeme,Yaare Nee Abhimani,{'Hamsalekha'},1422711,hungama,Soundtrack,"{'S. P. Balasubrahmanyam', 'Rathnamala Prakash'}",Kannada,"{'S. P. Balasubrahmanyam', 'Rathnamala Prakash'}",https://www.hungama.com/song/mysore-seeme/1422711/,"{'Yaare Nee Abhimani', 'Mysore Seeme', 'Rathnamala Prakash', 'Hamsalekha', 'S. P. Balasubrahmanyam'}"
2010,Anthara Heegyake,Aenoo Onthara,{'Kaviraj'},400190,hungama,Soundtrack,"{'Jessie Gift', 'Anuradha Bhat'}",Kannada,"{'Jessie Gift', 'Anuradha Bhat'}",https://www.hungama.com/song/anthara-heegyake/400190/,"{'Aenoo Onthara', 'Anthara Heegyake', 'Kaviraj', 'Jessie Gift', 'Anuradha Bhat'}"
2007,Kanda Ninagoskara,Vijayadashami,{'R.N.Jayagopal'},1422708,hungama,Soundtrack,{'S. P. Balasubrahmanyam'},Kannada,{'S. P. Balasubrahmanyam'},https://www.hungama.com/song/kanda-ninagoskara/1422708/,"{'Kanda Ninagoskara', 'S. P. Balasubrahmanyam', 'Vijayadashami', 'R.N.Jayagopal'}"
2001,Gaanavidya Badee,Gaana Yogi Pachakshra Gawai,{'Tanasen Bit'},404939,hungama,Soundtrack,{'S. P. Balasubrahmanyam'},Kannada,{'S. P. Balasubrahmanyam'},https://www.hungama.com/song/gaanavidya-badee/404939/,"{'Gaanavidya Badee', 'Gaana Yogi Pachakshra Gawai', 'Tanasen Bit', 'S. P. Balasubrahmanyam'}"
2011,Malegalada Munjaneya,Kalgejje,{'Gandharva'},400269,hungama,Soundtrack,"{'Anuradha Bhat', 'Rajesh Krishna'}",Kannada,"{'Anuradha Bhat', 'Rajesh Krishna'}",https://www.hungama.com/song/malegalada-munjaneya/400269/,"{'Kalgejje', 'Malegalada Munjaneya', 'Rajesh Krishna', 'Gandharva', 'Anuradha Bhat'}"
2009,Amrutha Kannada,Kiran Bedi,{'Hamsalekha'},350580,hungama,Soundtrack,{'S. P. Balasubrahmanyam'},Kannada,{'S. P. Balasubrahmanyam'},https://www.hungama.com/song/amrutha-kannada/350580/,"{'Kiran Bedi', 'Hamsalekha', 'S. P. Balasubrahmanyam', 'Amrutha Kannada'}"
2001,Usire Preethi Usire,Badri,{'K.Kalyan'},403504,hungama,Soundtrack,{'S. P. Balasubrahmanyam'},Kannada,{'S. P. Balasubrahmanyam'},https://www.hungama.com/song/usire-preethi-usire/403504/,"{'Badri', 'S. P. Balasubrahmanyam', 'K.Kalyan', 'Usire Preethi Usire'}"
2001,Yarivanu Dream Boy,Mangalyam Tantuane,{'K.Kalyan'},1422366,hungama,Soundtrack,{'S. P. Balasubrahmanyam'},Kannada,{'S. P. Balasubrahmanyam'},https://www.hungama.com/song/yarivanu-dream-boy/1422366/,"{'Yarivanu Dream Boy', 'Mangalyam Tantuane', 'S. P. Balasubrahmanyam', 'K.Kalyan'}"
2010,Vandane Nanjunda,Nanjungud Nanjunda,{'Dr.V.Nagendra Prasad'},400796,hungama,Soundtrack,{'S. P. Balasubrahmanyam'},Kannada,{'S. P. Balasubrahmanyam'},https://www.hungama.com/song/vandane-nanjunda/400796/,"{'Vandane Nanjunda', 'Nanjungud Nanjunda', 'S. P. Balasubrahmanyam', 'Dr.V.Nagendra Prasad'}"
2002,Jai Hind Jai Hind,Sainika,{'Basha Gulshan'},1422546,hungama,Soundtrack,{'S. P. Balasubrahmanyam'},Kannada,{'S. P. Balasubrahmanyam'},https://www.hungama.com/song/jai-hind-jai-hind/1422546/,"{'Sainika', 'Basha Gulshan', 'Jai Hind Jai Hind', 'S. P. Balasubrahmanyam'}"
2011,Ninna Premada Pariya,Parie,{'Narasimha Swamiji'},1449007,hungama,Soundtrack,{'S. P. Balasubrahmanyam'},Kannada,{'S. P. Balasubrahmanyam'},https://www.hungama.com/song/ninna-premada-pariya/1449007/,"{'Ninna Premada Pariya', 'S. P. Balasubrahmanyam', 'Parie', 'Narasimha Swamiji'}"
2000,Premachandrama,Yejamana,{'K Kalyan'},1422716,hungama,Soundtrack,{'Rajesh'},Kannada,{'Rajesh'},https://www.hungama.com/song/premachandrama/1422716/,"{'Yejamana', 'Premachandrama', 'K Kalyan', 'Rajesh'}"
2001,Bandha Baalige,Hello Daddy,{'Hamsalekha'},405011,hungama,Soundtrack,{'S. P. Balasubrahmanyam'},Kannada,{'S. P. Balasubrahmanyam'},https://www.hungama.com/song/bandha-baalige/405011/,"{'Bandha Baalige', 'Hello Daddy', 'Hamsalekha', 'S. P. Balasubrahmanyam'}"
2001,Ee Kalpane Mava Kalpane,Hello Daddy,{'Hamsalekha'},405010,hungama,Soundtrack,"{'Chitra', 'S. P. Balasubrahmanyam'}",Kannada,"{'Chitra', 'S. P. Balasubrahmanyam'}",https://www.hungama.com/song/ee-kalpane-mava-kalpane/405010/,"{'Hello Daddy', 'Ee Kalpane Mava Kalpane', 'Chitra', 'Hamsalekha', 'S. P. Balasubrahmanyam'}"
2017,Chulbuli,Babumoshai Bandookbaaz (2017),{'Ghalib Asad Bhopali'},28964797,hungama,,{'Papon'},Hindi,{'Papon'},https://www.hungama.com/song/chulbuli/28964797/,"{'Papon', 'Ghalib Asad Bhopali', 'Chulbuli', 'Babumoshai Bandookbaaz (2017)'}"
2018,Heartquake,Karwaan,{'Akarsh Khurana'},37486081,hungama,,{'Papon'},Hindi,{'Papon'},https://www.hungama.com/song/heartquake/37486081/,"{'Papon', 'Karwaan', 'Akarsh Khurana', 'Heartquake'}"
2015,Tu Jo Mila - Reprise,Bajrangi Bhaijaan,{'Kausar Munir'},15035827,hungama,,"{'Papon', 'Pritam'}",Hindi,"{'Papon', 'Pritam'}",https://www.hungama.com/song/tu-jo-mila---reprise/15035827/,"{'Papon', 'Tu Jo Mila - Reprise', 'Bajrangi Bhaijaan', 'Kausar Munir', 'Pritam'}"
2017,Tu Chale Toh,Qarib Qarib Singlle,{'Hussain Haidry'},36223588,hungama,,"{'Papon', 'Rochak Kohli'}",Hindi,"{'Papon', 'Rochak Kohli'}",https://www.hungama.com/song/tu-chale-toh/36223588/,"{'Papon', 'Hussain Haidry', 'Rochak Kohli', 'Qarib Qarib Singlle', 'Tu Chale Toh'}"
2011,Jiyein Kyun,Dum Maaro Dum,{'Jaideep Sahni'},389475,hungama,,"{'Papon', 'Pritam'}",Hindi,"{'Papon', 'Pritam'}",https://www.hungama.com/song/jiyein-kyun/389475/,"{'Papon', 'Dum Maaro Dum', 'Jiyein Kyun', 'Jaideep Sahni', 'Pritam'}"
2013,Kaun Mera (Papon),Special 26,{'Irshad Kamil'},1660580,hungama,,{'Angaraag Mahanta'},Hindi,{'Angaraag Mahanta'},https://www.hungama.com/song/kaun-mera-%28papon%29/1660580/,"{'Angaraag Mahanta', 'Special 26', 'Kaun Mera (Papon)', 'Irshad Kamil'}"
2012,Chhoti Chhoti Baatein,Papon - The Story So Far,{'Papon'},2059587,hungama,,{'Papon'},Hindi,{'Papon'},https://www.hungama.com/song/chhoti-chhoti-baatein/2059587/,"{'Chhoti Chhoti Baatein', 'Papon', 'Papon - The Story So Far'}"
2016,Hummein Tummein Jo Tha,Raaz Reboot,{'Rashmi Virag'},20800872,hungama,,"{'Papon', 'Palak Muchhal'}",Hindi,"{'Papon', 'Palak Muchhal'}",https://www.hungama.com/song/hummein-tummein-jo-tha/20800872/,"{'Papon', 'Raaz Reboot', 'Rashmi Virag', 'Palak Muchhal', 'Hummein Tummein Jo Tha'}"
2015,Main Tujhse Pyaar Nahin Karta,Baby,{'Manoj Muntashir'},3433579,hungama,,{'Papon'},Hindi,{'Papon'},https://www.hungama.com/song/main-tujhse-pyaar-nahin-karta/3433579/,"{'Papon', 'Manoj Muntashir', 'Main Tujhse Pyaar Nahin Karta', 'Baby'}"
2013,Sun Le Re,Madras Cafe,{'Ali Hayat Rizvi'},1963961,hungama,,{'Papon'},Hindi,{'Papon'},https://www.hungama.com/song/sun-le-re/1963961/,"{'Papon', 'Madras Cafe', 'Ali Hayat Rizvi', 'Sun Le Re'}"
2016,Chal Chalein,Dhanak,{'Mir Ali Husain'},18690705,hungama,,"{'Papon', 'Vibha Saraf', 'Shivam Pathak'}",Hindi,"{'Papon', 'Vibha Saraf', 'Shivam Pathak'}",https://www.hungama.com/song/chal-chalein/18690705/,"{'Papon', 'Mir Ali Husain', 'Chal Chalein', 'Dhanak', 'Vibha Saraf', 'Shivam Pathak'}"
2018,Baba Bolta Hain Bas Ho Gaya,Sanju,{'Puneet Sharma'},37114395,hungama,,"{'Papon', 'Supriya Pathak', 'Ranbir Kapoor'}",Hindi,"{'Papon', 'Supriya Pathak', 'Ranbir Kapoor'}",https://www.hungama.com/song/baba-bolta-hain-bas-ho-gaya/37114395/,"{'Puneet Sharma', 'Papon', 'Baba Bolta Hain Bas Ho Gaya', 'Supriya Pathak', 'Sanju', 'Ranbir Kapoor'}"
2014,Tu,Bobby Jasoos,{'Swanand Kirkire'},2527247,hungama,,"{'Papon', 'Shreya Ghoshal'}",Hindi,"{'Papon', 'Shreya Ghoshal'}",https://www.hungama.com/song/tu/2527247/,"{'Bobby Jasoos', 'Papon', 'Swanand Kirkire', 'Tu', 'Shreya Ghoshal'}"
2015,Turram Khan,Hawaizaada,{'Vibhu Virender Puri'},4002770,hungama,,"{'Papon', 'Monali Thakur', 'Ayushmann Khurrana'}",Hindi,"{'Papon', 'Monali Thakur', 'Ayushmann Khurrana'}",https://www.hungama.com/song/turram-khan/4002770/,"{'Papon', 'Hawaizaada', 'Monali Thakur', 'Turram Khan', 'Vibhu Virender Puri', 'Ayushmann Khurrana'}"
2012,Baarish Ki Boondein,Papon - The Story So Far,{'Papon'},2059586,hungama,,{'Papon'},Hindi,{'Papon'},https://www.hungama.com/song/baarish-ki-boondein/2059586/,"{'Papon', 'Baarish Ki Boondein', 'Papon - The Story So Far'}"
2018,Toofaani Hawa,Ishqeria,{'Protiqe Mojoomdar'},39621820,hungama,,{'Papon'},Hindi,{'Papon'},https://www.hungama.com/song/toofaani-hawa/39621820/,"{'Toofaani Hawa', 'Papon', 'Ishqeria', 'Protiqe Mojoomdar'}"
2014,Tu (Reprise),Bobby Jasoos,{'Swanand Kirkire'},2527250,hungama,,"{'Papon', 'Shreya Ghoshal'}",Hindi,"{'Papon', 'Shreya Ghoshal'}",https://www.hungama.com/song/tu-%28reprise%29/2527250/,"{'Bobby Jasoos', 'Papon', 'Swanand Kirkire', 'Tu (Reprise)', 'Shreya Ghoshal'}"
2008,Main Agar Kahoon,Rewind Instrumental - Latest Hits,{'N/A'},1542066,hungama,,"{'Raj Sodha', 'Sayed Ali'}",Hindi,"{'Raj Sodha', 'Sayed Ali'}",https://www.hungama.com/song/main-agar-kahoon/1542066/,"{'Rewind Instrumental - Latest Hits', 'Main Agar Kahoon', 'Raj Sodha', 'Sayed Ali', 'N/A'}"
2008,Aankhon Mein Teri,Rewind Instrumental - Latest Hits,{'N/A'},1542046,hungama,,{'Raj Sodha'},Hindi,{'Raj Sodha'},https://www.hungama.com/song/aankhon-mein-teri/1542046/,"{'N/A', 'Aankhon Mein Teri', 'Raj Sodha', 'Rewind Instrumental - Latest Hits'}"
2014,Teri Galliyan,Hits Of Bollywood Songs,{'Instrumental'},2710192,hungama,,{'Instrumental'},Instrumental,{'Instrumental'},https://www.hungama.com/song/teri-galliyan/2710192/,"{'Hits Of Bollywood Songs', 'Instrumental', 'Teri Galliyan'}"
2014,Sunn Raha Hai,Hits Of Bollywood Songs,{'Instrumental'},2710189,hungama,,{'Instrumental'},Instrumental,{'Instrumental'},https://www.hungama.com/song/sunn-raha-hai/2710189/,"{'Hits Of Bollywood Songs', 'Instrumental', 'Sunn Raha Hai'}"
2014,Teri Meri Prem Kahani,Hits Of Bollywood Songs,{'Instrumental'},2710193,hungama,,{'Instrumental'},Instrumental,{'Instrumental'},https://www.hungama.com/song/teri-meri-prem-kahani/2710193/,"{'Hits Of Bollywood Songs', 'Instrumental', 'Teri Meri Prem Kahani'}"
2009,Kahin Toh,The Master Collection,{'N/A'},368922,hungama,,{'Instrumental'},Hindi,{'Instrumental'},https://www.hungama.com/song/kahin-toh/368922/,"{'The Master Collection', 'N/A', 'Instrumental', 'Kahin Toh'}"
2013,Pee Loon,Hits Of Mohit Chauhan (Instrumental),{'Instrumental'},2361313,hungama,,{'Instrumental'},Instrumental,{'Instrumental'},https://www.hungama.com/song/pee-loon/2361313/,"{'Pee Loon', 'Instrumental', 'Hits Of Mohit Chauhan (Instrumental)'}"
2013,Chammak Challo,Bollywood Tunes,{'N/A'},1747350,hungama,,{'N/A'},Instrumental,{'N/A'},https://www.hungama.com/song/chammak-challo/1747350/,"{'Bollywood Tunes', 'N/A', 'Chammak Challo'}"
2007,Tum Se Hi-Instrumental,Jab We Met,{'Irshad Kamil'},286262,hungama,,"{'Instrumental', 'Pritam'}",Hindi,"{'Instrumental', 'Pritam'}",https://www.hungama.com/song/tum-se-hi-instrumental/286262/,"{'Irshad Kamil', 'Instrumental', 'Jab We Met', 'Pritam', 'Tum Se Hi-Instrumental'}"
2014,Kabhi Jo Badal Barse,Hits Of Bollywood Songs,{'Instrumental'},2710186,hungama,,{'Instrumental'},Instrumental,{'Instrumental'},https://www.hungama.com/song/kabhi-jo-badal-barse/2710186/,"{'Hits Of Bollywood Songs', 'Instrumental', 'Kabhi Jo Badal Barse'}"
2006,Tum Saanson Mein,You Are My Love Soniye,{'Sameer'},1475840,hungama,,"{'Tulsi Kumar', 'Himesh Reshammiya'}",Hindi,"{'Tulsi Kumar', 'Himesh Reshammiya'}",https://www.hungama.com/song/tum-saanson-mein/1475840/,"{'Tulsi Kumar', 'Himesh Reshammiya', 'Tum Saanson Mein', 'Sameer', 'You Are My Love Soniye'}"
1969,Barne Gandhe Chhande Gitite,Chayanika - Mone Rakha Gaan,{'Mira Deb Burman'},1985504,hungama,,{'S.D.Burman'},Bengali,{'S.D.Burman'},https://www.hungama.com/song/barne-gandhe-chhande-gitite/1985504/,"{'Chayanika - Mone Rakha Gaan', 'Barne Gandhe Chhande Gitite', 'Mira Deb Burman', 'S.D.Burman'}"
1961,Ami Sohite Pari Na Bala,Dur Kono Porobase Sachin Dev Burman,{'Robi Guha Mazumder'},1985808,hungama,,{'S.D.Burman'},Bengali,{'S.D.Burman'},https://www.hungama.com/song/ami-sohite-pari-na-bala/1985808/,"{'Dur Kono Porobase Sachin Dev Burman', 'Ami Sohite Pari Na Bala', 'Robi Guha Mazumder', 'S.D.Burman'}"
2007,Ami Takdum Takdum Bajai,The Incomparable Sachin Dev Burman,{'Mira Deb Burman'},1998343,hungama,,{'S.D.Burman'},Bengali,{'S.D.Burman'},https://www.hungama.com/song/ami-takdum-takdum-bajai/1998343/,"{'Mira Deb Burman', 'Ami Takdum Takdum Bajai', 'The Incomparable Sachin Dev Burman', 'S.D.Burman'}"
2006,Mono Dilo Na Bandhu,Sera Shilpi Sera Gaan Volume 4,{'Robi Guha Mazumder'},1889498,hungama,,{'S.D.Burman'},Bengali,{'S.D.Burman'},https://www.hungama.com/song/mono-dilo-na-bandhu/1889498/,"{'Mono Dilo Na Bandhu', 'Robi Guha Mazumder', 'Sera Shilpi Sera Gaan Volume 4', 'S.D.Burman'}"
1970,Shono Go Dakhin Hawa,Barne Gandhe Chande Gitite,{'Mira Deb Burman'},1980509,hungama,,{'S.D.Burman'},Bengali,{'S.D.Burman'},https://www.hungama.com/song/shono-go-dakhin-hawa/1980509/,"{'Shono Go Dakhin Hawa', 'Mira Deb Burman', 'S.D.Burman', 'Barne Gandhe Chande Gitite'}"
1968,Tumi Esechhile Parshu,Barne Gandhe Chande Gitite,{'Robi Guha Mazumder'},1980511,hungama,,{'S.D.Burman'},Bengali,{'S.D.Burman'},https://www.hungama.com/song/tumi-esechhile-parshu/1980511/,"{'Barne Gandhe Chande Gitite', 'Robi Guha Mazumder', 'Tumi Esechhile Parshu', 'S.D.Burman'}"
1956,Tumi Aar Nei Se Tumi,Chayanika Gems From Bengal,{'Robi Guha Mazumder'},1983785,hungama,,{'S.D.Burman'},Bengali,{'S.D.Burman'},https://www.hungama.com/song/tumi-aar-nei-se-tumi/1983785/,"{'Tumi Aar Nei Se Tumi', 'Robi Guha Mazumder', 'S.D.Burman', 'Chayanika Gems From Bengal'}"
1970,Biraha Baro Bhalo Lage,Barne Gandhe Chande Gitite,{'Mira Deb Burman'},1980510,hungama,,{'S.D.Burman'},Bengali,{'S.D.Burman'},https://www.hungama.com/song/biraha-baro-bhalo-lage/1980510/,"{'Barne Gandhe Chande Gitite', 'Mira Deb Burman', 'Biraha Baro Bhalo Lage', 'S.D.Burman'}"
2005,Baje Na Banshi Go,Best Of Sachin Dev Burman,{'Gouriprasanna Mazumder'},1981322,hungama,,{'S.D.Burman'},Bengali,{'S.D.Burman'},https://www.hungama.com/song/baje-na-banshi-go/1981322/,"{'Best Of Sachin Dev Burman', 'Baje Na Banshi Go', 'S.D.Burman', 'Gouriprasanna Mazumder'}"
2022,Tumse Pyaar Karke,Tumse Pyaar Karke,{'Kunaal Vermaa'},82061100,hungama,Indian Pop,"{'Tulsi Kumar', 'Jubin Nautiyal'}",Hindi,"{'Tulsi Kumar', 'Jubin Nautiyal'}",https://www.hungama.com/song/tumse-pyaar-karke/82061100/,"{'Tulsi Kumar', 'Tumse Pyaar Karke', 'Jubin Nautiyal', 'Kunaal Vermaa'}"
2022,Tulsi Kumar Valentine Mashup 2022(Remix By Aditya N),Tulsi Kumar Valentine Mashup 2022,{'Irshad Kamil'},82559568,hungama,Bollywood,{'Tulsi Kumar'},Hindi,{'Tulsi Kumar'},https://www.hungama.com/song/tulsi-kumar-valentine-mashup-2022%28remix-by-aditya-n%29/82559568/,"{'Tulsi Kumar', 'Irshad Kamil', 'Tulsi Kumar Valentine Mashup 2022(Remix By Aditya N)', 'Tulsi Kumar Valentine Mashup 2022'}"
2021,Tera Naam,Tera Naam,{'Manan Bhardwaj'},75754858,hungama,Indian Pop,"{'Tulsi Kumar', 'Darshan Raval'}",Hindi,"{'Tulsi Kumar', 'Darshan Raval'}",https://www.hungama.com/song/tera-naam/75754858/,"{'Tulsi Kumar', 'Darshan Raval', 'Manan Bhardwaj', 'Tera Naam'}"
2021,Is Qadar,Is Qadar,{'Sayeed Quadri'},64431575,hungama,Indian Pop,"{'Tulsi Kumar', 'Darshan Raval'}",Hindi,"{'Tulsi Kumar', 'Darshan Raval'}",https://www.hungama.com/song/is-qadar/64431575/,"{'Tulsi Kumar', 'Darshan Raval', 'Is Qadar', 'Sayeed Quadri'}"
